sale_id,sale_date,product_id,product_name,category,subcategory,region,store_id,units_sold,revenue,cost
TRX002345,2024-02-02,P0033,アウトドア プレミアム,スポーツ,アウトドア,中国・四国,S016,3,36391.6,19800.0
TRX002687,2024-02-02,P0032,フィットネス用品 スタンダード,スポーツ,フィットネス用品,東海,S009,6,224772.09,94200.0
TRX003202,2024-02-02,P0029,調味料 プレミアム,食品,調味料,関西,S007,2,2473.75,1400.0
TRX003457,2024-02-02,P0014,レディーストップス スタンダード,衣料品,レディーストップス,九州,S010,1,25351.19,14000.0
TRX003771,2024-02-02,P0011,メンズトップス プレミアム,衣料品,メンズトップス,九州,S010,3,10080.34,5100.0
TRX004167,2024-02-02,P0028,インスタント食品 スタンダード,食品,インスタント食品,中国・四国,S015,3,5283.95,2700.0
TRX004526,2024-02-02,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,中国・四国,S015,2,125494.26,73400.0
TRX004893,2024-02-02,P0023,飲料 プレミアム,食品,飲料,関東,S003,2,2308.19,1000.0
TRX004894,2024-02-02,P0039,水泳 プレミアム,スポーツ,水泳,関西,S007,3,55858.04,30900.0
TRX000702,2024-02-03,P0023,飲料 プレミアム,食品,飲料,中国・四国,S016,1,1006.91,500.0
TRX002879,2024-02-03,P0041,スキンケア プレミアム,美容・健康,スキンケア,東海,S008,1,3681.67,1700.0
TRX003168,2024-02-03,P0021,スナック菓子 プレミアム,食品,スナック菓子,関西,S007,3,2466.54,1500.0
TRX004181,2024-02-03,P0038,チームスポーツ スタンダード,スポーツ,チームスポーツ,中国・四国,S015,2,11809.37,7200.0
TRX004923,2024-02-03,P0046,サプリメント スタンダード,美容・健康,サプリメント,東海,S008,3,7211.35,3000.0
TRX000867,2024-02-04,P0013,レディーストップス プレミアム,衣料品,レディーストップス,九州,S010,1,13592.93,6300.0
TRX001284,2024-02-04,P0018,アウター スタンダード,衣料品,アウター,中国・四国,S015,1,4298.61,2000.0
TRX003620,2024-02-04,P0017,アウター プレミアム,衣料品,アウター,中国・四国,S016,4,13755.3,7200.0
TRX005078,2024-02-04,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,東海,S008,1,71408.85,36700.0
TRX005106,2024-02-04,P0027,インスタント食品 プレミアム,食品,インスタント食品,東海,S009,2,2288.54,1600.0
TRX002653,2024-02-05,P0008,イヤホン スタンダード,家電,イヤホン,東海,S008,2,246085.44,97800.0
TRX002692,2024-02-05,P0021,スナック菓子 プレミアム,食品,スナック菓子,東海,S009,1,839.23,500.0
TRX003002,2024-02-05,P0047,メイクアップ プレミアム,美容・健康,メイクアップ,関東,S001,2,7264.04,3600.0
TRX003785,2024-02-05,P0002,スマートフォン スタンダード,家電,スマートフォン,関東,S002,1,95976.07,57200.0
TRX000129,2024-02-06,P0040,水泳 スタンダード,スポーツ,水泳,関東,S002,1,40829.98,20200.0
TRX000516,2024-02-06,P0036,ランニング スタンダード,スポーツ,ランニング,中国・四国,S016,6,90753.43,47400.0
TRX000624,2024-02-06,P0038,チームスポーツ スタンダード,スポーツ,チームスポーツ,北海道,S014,5,28068.51,18000.0
TRX000978,2024-02-06,P0006,ノートPC スタンダード,家電,ノートPC,中国・四国,S016,2,188736.23,90400.0
TRX001237,2024-02-06,P0003,タブレット プレミアム,家電,タブレット,関西,S007,1,12599.0,6400.0
TRX001316,2024-02-06,P0031,フィットネス用品 プレミアム,スポーツ,フィットネス用品,東海,S008,3,116784.34,48900.0
TRX001930,2024-02-06,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,東海,S008,2,28934.09,13400.0
TRX002523,2024-02-06,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,東北,S012,6,92677.69,40200.0
TRX003428,2024-02-06,P0017,アウター プレミアム,衣料品,アウター,東海,S008,6,21045.75,10800.0
TRX003689,2024-02-06,P0041,スキンケア プレミアム,美容・健康,スキンケア,関西,S007,3,12235.2,5100.0
TRX002052,2024-02-07,P0023,飲料 プレミアム,食品,飲料,九州,S010,3,3172.26,1500.0
TRX003204,2024-02-07,P0019,シューズ プレミアム,衣料品,シューズ,東北,S012,5,88753.99,43000.0
TRX003923,2024-02-07,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,関東,S001,2,142300.99,73400.0
TRX005111,2024-02-07,P0017,アウター プレミアム,衣料品,アウター,九州,S010,4,13859.39,7200.0
TRX000331,2024-02-08,P0012,メンズトップス スタンダード,衣料品,メンズトップス,九州,S010,3,29532.4,13500.0
TRX001085,2024-02-08,P0043,ヘアケア プレミアム,美容・健康,ヘアケア,九州,S011,4,6902.64,3600.0
TRX001548,2024-02-08,P0001,スマートフォン プレミアム,家電,スマートフォン,東海,S008,4,369537.21,167200.0
TRX004025,2024-02-08,P0025,健康食品 プレミアム,食品,健康食品,東北,S013,1,1502.3,700.0
TRX004157,2024-02-08,P0021,スナック菓子 プレミアム,食品,スナック菓子,九州,S011,1,911.03,500.0
TRX004389,2024-02-08,P0041,スキンケア プレミアム,美容・健康,スキンケア,九州,S011,2,7600.39,3400.0
TRX004837,2024-02-08,P0038,チームスポーツ スタンダード,スポーツ,チームスポーツ,関東,S002,4,21643.41,14400.0
TRX001592,2024-02-09,P0008,イヤホン スタンダード,家電,イヤホン,九州,S010,1,110659.89,48900.0
TRX002148,2024-02-09,P0028,インスタント食品 スタンダード,食品,インスタント食品,九州,S010,4,7553.83,3600.0
TRX002479,2024-02-09,P0035,ランニング プレミアム,スポーツ,ランニング,中国・四国,S015,3,73609.74,48600.0
TRX003789,2024-02-09,P0025,健康食品 プレミアム,食品,健康食品,関西,S005,6,9520.25,4200.0
TRX004251,2024-02-09,P0025,健康食品 プレミアム,食品,健康食品,九州,S011,1,1566.95,700.0
TRX000019,2024-02-10,P0023,飲料 プレミアム,食品,飲料,関西,S007,3,3356.16,1500.0
TRX000214,2024-02-10,P0016,ボトムス スタンダード,衣料品,ボトムス,北海道,S014,2,51383.75,23600.0
TRX000655,2024-02-10,P0036,ランニング スタンダード,スポーツ,ランニング,九州,S010,2,30299.7,15800.0
TRX000958,2024-02-10,P0036,ランニング スタンダード,スポーツ,ランニング,九州,S010,1,15041.34,7900.0
TRX001539,2024-02-10,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,関東,S003,1,1713.63,800.0
TRX001666,2024-02-10,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,東北,S012,3,204169.54,110100.0
TRX002095,2024-02-10,P0035,ランニング プレミアム,スポーツ,ランニング,東北,S012,6,141003.19,97200.0
TRX002427,2024-02-10,P0023,飲料 プレミアム,食品,飲料,北海道,S014,4,4305.03,2000.0
TRX002723,2024-02-10,P0024,飲料 スタンダード,食品,飲料,東海,S009,2,1467.2,1000.0
TRX002849,2024-02-10,P0030,調味料 スタンダード,食品,調味料,北海道,S014,1,362.67,300.0
TRX003888,2024-02-10,P0017,アウター プレミアム,衣料品,アウター,関東,S002,4,15646.17,7200.0
TRX003935,2024-02-10,P0033,アウトドア プレミアム,スポーツ,アウトドア,関西,S005,3,35480.56,19800.0
TRX004393,2024-02-10,P0016,ボトムス スタンダード,衣料品,ボトムス,北海道,S014,3,76977.78,35400.0
TRX001145,2024-02-11,P0024,飲料 スタンダード,食品,飲料,東海,S008,1,688.88,500.0
TRX001713,2024-02-11,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,九州,S011,2,126039.99,73400.0
TRX002560,2024-02-11,P0018,アウター スタンダード,衣料品,アウター,北海道,S014,5,20977.14,10000.0
TRX002903,2024-02-11,P0015,ボトムス プレミアム,衣料品,ボトムス,関西,S007,3,28776.23,14100.0
TRX002987,2024-02-11,P0025,健康食品 プレミアム,食品,健康食品,東海,S009,5,7648.4,3500.0
TRX003028,2024-02-11,P0008,イヤホン スタンダード,家電,イヤホン,関西,S006,5,616017.4,244500.0
TRX003714,2024-02-11,P0003,タブレット プレミアム,家電,タブレット,東海,S008,3,36807.0,19200.0
TRX004104,2024-02-11,P0010,スマートウォッチ スタンダード,家電,スマートウォッチ,中国・四国,S016,3,362661.67,156900.0
TRX000252,2024-02-12,P0021,スナック菓子 プレミアム,食品,スナック菓子,東海,S009,3,2830.59,1500.0
TRX000462,2024-02-12,P0049,フレグランス プレミアム,美容・健康,フレグランス,北海道,S014,1,5400.74,2800.0
TRX001510,2024-02-12,P0030,調味料 スタンダード,食品,調味料,東北,S013,5,1927.83,1500.0
TRX002020,2024-02-12,P0007,イヤホン プレミアム,家電,イヤホン,関東,S004,1,105520.8,45800.0
TRX002057,2024-02-12,P0036,ランニング スタンダード,スポーツ,ランニング,北海道,S014,5,76047.52,39500.0
TRX002491,2024-02-12,P0013,レディーストップス プレミアム,衣料品,レディーストップス,関東,S003,5,68998.39,31500.0
TRX002974,2024-02-12,P0036,ランニング スタンダード,スポーツ,ランニング,北海道,S014,4,64395.16,31600.0
TRX003775,2024-02-12,P0022,スナック菓子 スタンダード,食品,スナック菓子,九州,S011,1,1871.09,1100.0
TRX004787,2024-02-12,P0047,メイクアップ プレミアム,美容・健康,メイクアップ,東海,S008,1,3258.87,1800.0
TRX004877,2024-02-12,P0001,スマートフォン プレミアム,家電,スマートフォン,中国・四国,S016,2,168988.24,83600.0
TRX000869,2024-02-13,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,東北,S012,2,3347.31,1600.0
TRX001097,2024-02-13,P0026,健康食品 スタンダード,食品,健康食品,関東,S002,4,1550.01,800.0
TRX001207,2024-02-13,P0013,レディーストップス プレミアム,衣料品,レディーストップス,関東,S001,3,38173.37,18900.0
TRX001488,2024-02-13,P0032,フィットネス用品 スタンダード,スポーツ,フィットネス用品,関西,S005,3,108743.0,47100.0
TRX002631,2024-02-13,P0015,ボトムス プレミアム,衣料品,ボトムス,中国・四国,S015,7,64445.57,32900.0
TRX002968,2024-02-13,P0021,スナック菓子 プレミアム,食品,スナック菓子,九州,S011,6,4892.71,3000.0
TRX003018,2024-02-13,P0024,飲料 スタンダード,食品,飲料,北海道,S014,4,2846.77,2000.0
TRX003150,2024-02-13,P0010,スマートウォッチ スタンダード,家電,スマートウォッチ,中国・四国,S016,5,557753.38,261500.0
TRX003234,2024-02-13,P0027,インスタント食品 プレミアム,食品,インスタント食品,九州,S010,1,1124.37,800.0
TRX004489,2024-02-13,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,中国・四国,S016,1,3719.12,2100.0
TRX000122,2024-02-14,P0021,スナック菓子 プレミアム,食品,スナック菓子,北海道,S014,2,1810.41,1000.0
TRX000247,2024-02-14,P0041,スキンケア プレミアム,美容・健康,スキンケア,九州,S011,2,7942.57,3400.0
TRX000967,2024-02-14,P0050,フレグランス スタンダード,美容・健康,フレグランス,関西,S006,1,3044.29,1500.0
TRX001564,2024-02-14,P0005,ノートPC プレミアム,家電,ノートPC,関西,S006,1,80533.61,51300.0
TRX001909,2024-02-14,P0008,イヤホン スタンダード,家電,イヤホン,関東,S003,4,472547.16,195600.0
TRX002176,2024-02-14,P0045,サプリメント プレミアム,美容・健康,サプリメント,北海道,S014,3,23716.38,11700.0
TRX002928,2024-02-14,P0014,レディーストップス スタンダード,衣料品,レディーストップス,九州,S011,5,122530.89,70000.0
TRX003419,2024-02-14,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,東海,S008,6,10433.75,4800.0
TRX000363,2024-02-15,P0026,健康食品 スタンダード,食品,健康食品,九州,S010,1,406.56,200.0
TRX001546,2024-02-15,P0030,調味料 スタンダード,食品,調味料,関東,S001,3,1195.0,900.0
TRX002059,2024-02-15,P0039,水泳 プレミアム,スポーツ,水泳,関西,S006,4,72624.61,41200.0
TRX003187,2024-02-15,P0017,アウター プレミアム,衣料品,アウター,中国・四国,S016,1,3924.35,1800.0
TRX004444,2024-02-15,P0015,ボトムス プレミアム,衣料品,ボトムス,関東,S003,5,51835.11,23500.0
TRX005172,2024-02-15,P0022,スナック菓子 スタンダード,食品,スナック菓子,北海道,S014,2,4023.9,2200.0
TRX000642,2024-02-16,P0020,シューズ スタンダード,衣料品,シューズ,東海,S009,4,82348.66,44400.0
TRX002083,2024-02-16,P0005,ノートPC プレミアム,家電,ノートPC,北海道,S014,7,593194.23,359100.0
TRX002119,2024-02-16,P0020,シューズ スタンダード,衣料品,シューズ,九州,S011,3,60000.6,33300.0
TRX003407,2024-02-16,P0021,スナック菓子 プレミアム,食品,スナック菓子,九州,S010,5,4135.27,2500.0
TRX003595,2024-02-16,P0024,飲料 スタンダード,食品,飲料,東海,S009,1,728.36,500.0
TRX004168,2024-02-16,P0018,アウター スタンダード,衣料品,アウター,九州,S010,1,4078.23,2000.0
TRX004286,2024-02-16,P0010,スマートウォッチ スタンダード,家電,スマートウォッチ,北海道,S014,4,478469.49,209200.0
TRX004431,2024-02-16,P0040,水泳 スタンダード,スポーツ,水泳,東海,S009,3,116285.5,60600.0
TRX005009,2024-02-16,P0020,シューズ スタンダード,衣料品,シューズ,北海道,S014,3,60600.64,33300.0
TRX001669,2024-02-17,P0034,アウトドア スタンダード,スポーツ,アウトドア,中国・四国,S016,1,36305.43,21500.0
TRX003672,2024-02-17,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,東北,S013,7,462489.8,256900.0
TRX003779,2024-02-17,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,東海,S009,3,11569.27,6300.0
TRX004031,2024-02-17,P0042,スキンケア スタンダード,美容・健康,スキンケア,東北,S013,3,23113.8,11700.0
TRX004100,2024-02-17,P0011,メンズトップス プレミアム,衣料品,メンズトップス,関西,S005,1,3624.66,1700.0
TRX004374,2024-02-17,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,関西,S007,1,63245.55,36700.0
TRX004484,2024-02-17,P0016,ボトムス スタンダード,衣料品,ボトムス,北海道,S014,1,22212.58,11800.0
TRX004568,2024-02-17,P0005,ノートPC プレミアム,家電,ノートPC,関東,S002,4,319808.05,205200.0
TRX000254,2024-02-18,P0042,スキンケア スタンダード,美容・健康,スキンケア,東海,S009,1,6890.03,3900.0
TRX001339,2024-02-18,P0036,ランニング スタンダード,スポーツ,ランニング,関東,S001,1,15583.64,7900.0
TRX001729,2024-02-18,P0012,メンズトップス スタンダード,衣料品,メンズトップス,関東,S001,6,53671.49,27000.0
TRX002432,2024-02-18,P0021,スナック菓子 プレミアム,食品,スナック菓子,九州,S011,7,6396.34,3500.0
TRX002493,2024-02-18,P0020,シューズ スタンダード,衣料品,シューズ,九州,S010,1,20880.66,11100.0
TRX003033,2024-02-18,P0033,アウトドア プレミアム,スポーツ,アウトドア,東海,S008,3,34216.14,19800.0
